post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,featured,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,tax:store,tax:product_brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,tax:pos_product_visibility,meta:allow_best_price,meta:amazonS3_cache,meta:chosen_product_cat,meta:dokan_geo_address,meta:dokan_geo_latitude,meta:dokan_geo_longitude,meta:dokan_geo_public,meta:freight_class,meta:is_editor_choice,meta:om_disable_all_campaigns,meta:pageview,meta:post_wish_count,meta:rank_math_canonical_url,meta:rank_math_contentai_score,meta:rank_math_description,meta:rank_math_facebook_description,meta:rank_math_facebook_image,meta:rank_math_facebook_title,meta:rank_math_focus_keyword,meta:rank_math_internal_links_processed,meta:rank_math_lock_modified_date,meta:rank_math_og_content_image,meta:rank_math_primary_product_brand,meta:rank_math_primary_product_cat,meta:rank_math_primary_store,meta:rank_math_seo_score,meta:rank_math_title,meta:rank_math_twitter_description,meta:rank_math_twitter_image,meta:rank_math_twitter_title,meta:rank_math_twitter_use_facebook,meta:rehub_views,meta:rehub_views_day,meta:rehub_views_mon,meta:rehub_views_year,meta:shipperhq_dim_group,meta:shipperhq_hs_code,meta:shipperhq_shipping_group,meta:shipperhq_warehouse,meta:total_sales,meta:wc_booking_resource_label,meta:attribute_color,meta:attribute_pa_color,meta:attribute_pa_size,meta:attribute_size,"attribute:Auto Refill Option","attribute_data:Auto Refill Option","attribute_default:Auto Refill Option",attribute:Color:,attribute_data:Color:,attribute_default:Color:,attribute:Condition,attribute_data:Condition,attribute_default:Condition,"attribute:Diesel Fuel Model - Double","attribute_data:Diesel Fuel Model - Double","attribute_default:Diesel Fuel Model - Double","attribute:Diesel Fuel Model - Single","attribute_data:Diesel Fuel Model - Single","attribute_default:Diesel Fuel Model - Single","attribute:Dual Fuel - Gasoline & Diesel","attribute_data:Dual Fuel - Gasoline & Diesel","attribute_default:Dual Fuel - Gasoline & Diesel","attribute:Gasoline Model - Double","attribute_data:Gasoline Model - Double","attribute_default:Gasoline Model - Double","attribute:Gasoline Model - Single","attribute_data:Gasoline Model - Single","attribute_default:Gasoline Model - Single","attribute:Hazmat + Fee","attribute_data:Hazmat + Fee","attribute_default:Hazmat + Fee","attribute:Manual Refill Option","attribute_data:Manual Refill Option","attribute_default:Manual Refill Option",attribute:Size,attribute_data:Size,attribute_default:Size,attribute:Title,attribute_data:Title,attribute_default:Title,attribute:pa_bincolor,attribute_data:pa_bincolor,attribute_default:pa_bincolor,attribute:pa_cabinetcolor,attribute_data:pa_cabinetcolor,attribute_default:pa_cabinetcolor,attribute:pa_color,attribute_data:pa_color,attribute_default:pa_color,attribute:pa_diesel-hose-reels,attribute_data:pa_diesel-hose-reels,attribute_default:pa_diesel-hose-reels,attribute:pa_diesel-pumps,attribute_data:pa_diesel-pumps,attribute_default:pa_diesel-pumps,attribute:pa_gas-hose-reels,attribute_data:pa_gas-hose-reels,attribute_default:pa_gas-hose-reels,attribute:pa_gas-pumps,attribute_data:pa_gas-pumps,attribute_default:pa_gas-pumps,attribute:pa_quantity,attribute_data:pa_quantity,attribute_default:pa_quantity,attribute:pa_scent,attribute_data:pa_scent,attribute_default:pa_scent,attribute:pa_size,attribute_data:pa_size,attribute_default:pa_size,attribute:pa_solar-packages,attribute_data:pa_solar-packages,attribute_default:pa_solar-packages,attribute:pa_style,attribute_data:pa_style,attribute_default:pa_style
"DESPERADO 22X8.5 5X5.0 78 P 01MM L",desperado-22x8-5-5x5-0-78-p-01mm-l,,96703,"DESPERADO 22X8.5 5X5.0 78 P 01MM L","DESPERADO 22X8.5 5X5.0 78 P 01MM L",publish,,0,"2025-09-27 16:26:53",52,open,U132228573+01L,,,no,no,,584,,48.3,,8.5,22,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/09/u-s-mags-u132-desperado-5-22x8-5-5lug-et1-chrome-L-A1-png.png ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/desperado-22x8-5-5x5-0-78-p-01mm-l/,,"US Mag 1PC",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Wheel & Tire Packages - Truck > Wheels & Rims > 22X8.5",wheelpros_1,,,,,[4982],"Florida, United States",28.944465,'-82.03363,1,,,,9,,,,,,,,,1,,,,,,,,,,,,7,1,1,7,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DESPERADO 22X8.5 5X5.0 78 P 01MM R",desperado-22x8-5-5x5-0-78-p-01mm-r,,96704,"DESPERADO 22X8.5 5X5.0 78 P 01MM R","DESPERADO 22X8.5 5X5.0 78 P 01MM R",publish,,0,"2025-09-27 16:26:54",52,open,U132228573+01R,,,no,no,,584,,48.3,,8.5,22,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/09/u-s-mags-u132-desperado-5-22x8-5-5lug-et1-chrome-L-A1-png.png ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/desperado-22x8-5-5x5-0-78-p-01mm-r/,,"US Mag 1PC",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Wheel & Tire Packages - Truck > Wheels & Rims > 22X8.5",wheelpros_1,,,,,[4982],"Florida, United States",28.944465,'-82.03363,1,,,,17,,,,,,,,,1,,,,,,,,,,,,153,2,14,69,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DESPERADO 22X9 6X5.5 78 +25 P",desperado-22x9-6x5-5-78-25-p,,96705,"DESPERADO 22X9 6X5.5 78 +25 P","DESPERADO 22X9 6X5.5 78 +25 P",publish,,0,"2025-09-27 16:26:55",52,open,U132229077+25L,,,no,no,,713,,52.7,,9,22,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/09/u-s-mags-u132-desperado-5-24x9-5lug-et1-chrome-L-A1-png.png ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/desperado-22x9-6x5-5-78-25-p/,,"US Mag 1PC",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Wheel & Tire Packages - Truck > Wheels & Rims > 22X9",wheelpros_1,,,,,[4802],"Florida, United States",28.944465,'-82.03363,1,,,,10,,,,,,,,,1,,,,,,,,,,,,13,1,1,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DESPERADO 22X9 6X5.5 78 +25 P",desperado-22x9-6x5-5-78-25-p-2,,96706,"DESPERADO 22X9 6X5.5 78 +25 P","DESPERADO 22X9 6X5.5 78 +25 P",publish,,0,"2025-09-27 16:26:56",52,open,U132229077+25R,,,no,no,,713,,52.7,,9,22,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/09/u-s-mags-u132-desperado-5-24x9-5lug-et1-chrome-L-A1-png.png ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/desperado-22x9-6x5-5-78-25-p-2/,,"US Mag 1PC",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Wheel & Tire Packages - Truck > Wheels & Rims > 22X9",wheelpros_1,,,,,[4802],"Florida, United States",28.944465,'-82.03363,1,,,,2,,,,,,,,,1,,,,,,,,,,,,9,1,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DESPERADO 24X10 5X4.75 72 P 05MM L",desperado-24x10-5x4-75-72-p-05mm-l,,96707,"DESPERADO 24X10 5X4.75 72 P 05MM L","DESPERADO 24X10 5X4.75 72 P 05MM L",publish,,0,"2025-09-27 16:26:57",52,open,U132240061+05L,,,no,no,,721,,53.2,,10,24,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/09/u-s-mags-u132-desperado-5-24x9-5lug-et1-chrome-L-A1-png.png ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/desperado-24x10-5x4-75-72-p-05mm-l/,,"US Mag 1PC",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Wheel & Tire Packages - Truck > Wheels & Rims > 24X10",wheelpros_1,,,,,[4803],"Florida, United States",28.944465,'-82.03363,1,,,,2,,,,,,,,,1,,,,,,,,,,,,4,1,2,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DESPERADO 24X10 5X4.75 72 P 05MM R",desperado-24x10-5x4-75-72-p-05mm-r,,96708,"DESPERADO 24X10 5X4.75 72 P 05MM R","DESPERADO 24X10 5X4.75 72 P 05MM R",publish,,0,"2025-09-27 16:26:57",52,open,U132240061+05R,,,no,no,,721,,53.2,,10,24,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/09/u-s-mags-u132-desperado-5-24x9-5lug-et1-chrome-L-A1-png.png ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/desperado-24x10-5x4-75-72-p-05mm-r/,,"US Mag 1PC",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Wheel & Tire Packages - Truck > Wheels & Rims > 24X10",wheelpros_1,,,,,[4803],"Florida, United States",28.944465,'-82.03363,1,,,,4,,,,,,,,,1,,,,,,,,,,,,5,1,1,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DESPERADO 24X10 5X5.0 78 P 05MM L",desperado-24x10-5x5-0-78-p-05mm-l,,96709,"DESPERADO 24X10 5X5.0 78 P 05MM L","DESPERADO 24X10 5X5.0 78 P 05MM L",publish,,0,"2025-09-27 16:26:58",52,open,U132240073+05L,,,no,no,,902,,53.2,,10,24,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/09/u-s-mags-u132-desperado-5-24x9-5lug-et1-chrome-L-A1-png.png ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/desperado-24x10-5x5-0-78-p-05mm-l/,,"US Mag 1PC",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Wheel & Tire Packages - Truck > Wheels & Rims > 24X10",wheelpros_1,,,,,[4803],"Florida, United States",28.944465,'-82.03363,1,,,,1,,,,,,,,,1,,,,,,,,,,,,5,1,1,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DESPERADO 24X10 5X5.0 78 P 05MM R",desperado-24x10-5x5-0-78-p-05mm-r,,96710,"DESPERADO 24X10 5X5.0 78 P 05MM R","DESPERADO 24X10 5X5.0 78 P 05MM R",publish,,0,"2025-09-27 16:26:59",52,open,U132240073+05R,,,no,no,,902,,53.2,,10,24,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/09/u-s-mags-u132-desperado-5-24x9-5lug-et1-chrome-L-A1-png.png ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/desperado-24x10-5x5-0-78-p-05mm-r/,,"US Mag 1PC",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Wheel & Tire Packages - Truck > Wheels & Rims > 24X10",wheelpros_1,,,,,[4803],"Florida, United States",28.944465,'-82.03363,1,,,,1,,,,,,,,,1,,,,,,,,,,,,1,1,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DESPERADO 24X10 6X5.5 78 P 25MM L",desperado-24x10-6x5-5-78-p-25mm-l,,96711,"DESPERADO 24X10 6X5.5 78 P 25MM L","DESPERADO 24X10 6X5.5 78 P 25MM L",publish,,0,"2025-09-27 16:27:00",52,open,U132240077+25L,,,no,no,,902,,57.8,,10,24,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/09/u-s-mags-u132-desperado-6-24x10-6lug-et25-chrome-L-A1-png.png ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/desperado-24x10-6x5-5-78-p-25mm-l/,,"US Mag 1PC",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Wheel & Tire Packages - Truck > Wheels & Rims > 24X10",wheelpros_1,,,,,[4803],"Florida, United States",28.944465,'-82.03363,1,,,,3,,,,,,,,,1,,,,,,,,,,,,6,1,3,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DESPERADO 24X10 6X5.5 78 P 25MM R",desperado-24x10-6x5-5-78-p-25mm-r,,96713,"DESPERADO 24X10 6X5.5 78 P 25MM R","DESPERADO 24X10 6X5.5 78 P 25MM R",publish,,0,"2025-09-27 16:27:02",52,open,U132240077+25R,,,no,no,,902,,57.7,,10,24,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/09/u-s-mags-u132-desperado-6-24x10-6lug-et25-chrome-L-A1-png.png ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/desperado-24x10-6x5-5-78-p-25mm-r/,,"US Mag 1PC",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Wheel & Tire Packages - Truck > Wheels & Rims > 24X10",wheelpros_1,,,,,[4803],"Florida, United States",28.944465,'-82.03363,1,,,,1,,,,,,,,,1,,,,,,,,,,,,3,1,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DESPERADO 24X10 6X135 87.1 P 25MM L",desperado-24x10-6x135-87-1-p-25mm-l,,96714,"DESPERADO 24X10 6X135 87.1 P 25MM L","DESPERADO 24X10 6X135 87.1 P 25MM L",publish,,0,"2025-09-27 16:27:02",52,open,U132240089+25L,,,no,no,,721,,57.8,,10,24,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/09/u-s-mags-u132-desperado-6-24x10-6lug-et25-chrome-L-A1-png.png ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/desperado-24x10-6x135-87-1-p-25mm-l/,,"US Mag 1PC",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Wheel & Tire Packages - Truck > Wheels & Rims > 24X10",wheelpros_1,,,,,[4803],"Florida, United States",28.944465,'-82.03363,1,,,,3,,,,,,,,,1,,,,,,,,,,,,6,1,2,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DESPERADO 24X10 6X135 87.1 P 25MM R",desperado-24x10-6x135-87-1-p-25mm-r,,96715,"DESPERADO 24X10 6X135 87.1 P 25MM R","DESPERADO 24X10 6X135 87.1 P 25MM R",publish,,0,"2025-09-27 16:27:03",52,open,U132240089+25R,,,no,no,,721,,57.7,,10,24,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/09/u-s-mags-u132-desperado-6-24x10-6lug-et25-chrome-L-A1-png.png ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/desperado-24x10-6x135-87-1-p-25mm-r/,,"US Mag 1PC",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Wheel & Tire Packages - Truck > Wheels & Rims > 24X10",wheelpros_1,,,,,[4803],"Florida, United States",28.944465,'-82.03363,1,,,,4,,,,,,,,,1,,,,,,,,,,,,4,1,1,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DESPERADO 24X9 5X4.75 72 P 01MM L",desperado-24x9-5x4-75-72-p-01mm-l,,96716,"DESPERADO 24X9 5X4.75 72 P 01MM L","DESPERADO 24X9 5X4.75 72 P 01MM L",publish,,0,"2025-09-27 16:27:04",52,open,U132249061+01L,,,no,no,,721,,54.5,,9,24,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/09/u-s-mags-u132-desperado-5-24x9-5lug-et1-chrome-L-A1-png.png ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/desperado-24x9-5x4-75-72-p-01mm-l/,,"US Mag 1PC",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Wheel & Tire Packages - Truck > Wheels & Rims > 24X9",wheelpros_1,,,,,[4809],"Florida, United States",28.944465,'-82.03363,1,,,,10,,,,,,,,,1,,,,,,,,,,,,10,1,3,10,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DESPERADO 24X9 5X4.75 72 P 01MM R",desperado-24x9-5x4-75-72-p-01mm-r,,96717,"DESPERADO 24X9 5X4.75 72 P 01MM R","DESPERADO 24X9 5X4.75 72 P 01MM R",publish,,0,"2025-09-27 16:27:09",52,open,U132249061+01R,,,no,no,,721,,54.5,,9,24,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/09/u-s-mags-u132-desperado-5-24x9-5lug-et1-chrome-L-A1-png.png ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/desperado-24x9-5x4-75-72-p-01mm-r/,,"US Mag 1PC",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Wheel & Tire Packages - Truck > Wheels & Rims > 24X9",wheelpros_1,,,,,[4809],"Florida, United States",28.944465,'-82.03363,1,,,,6,,,,,,,,,1,,,,,,,,,,,,8,1,1,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DESPERADO 24X9 5X5.0 78 P 01MM L",desperado-24x9-5x5-0-78-p-01mm-l,,96718,"DESPERADO 24X9 5X5.0 78 P 01MM L","DESPERADO 24X9 5X5.0 78 P 01MM L",publish,,0,"2025-09-27 16:27:12",52,open,U132249073+01L,,,no,no,,902,,54.5,,9,24,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/09/u-s-mags-u132-desperado-5-24x9-5lug-et1-chrome-L-A1-png.png ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/desperado-24x9-5x5-0-78-p-01mm-l/,,"US Mag 1PC",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Wheel & Tire Packages - Truck > Wheels & Rims > 24X9",wheelpros_1,,,,,[4809],"Florida, United States",28.944465,'-82.03363,1,,,,16,,,,,,,,,1,,,,,,,,,,,,12,1,1,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DESPERADO 24X9 5X5.0 78 P 01MM R",desperado-24x9-5x5-0-78-p-01mm-r,,96719,"DESPERADO 24X9 5X5.0 78 P 01MM R","DESPERADO 24X9 5X5.0 78 P 01MM R",publish,,0,"2025-09-27 16:27:13",52,open,U132249073+01R,,,no,no,,902,,54.5,,9,24,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/09/u-s-mags-u132-desperado-5-24x9-5lug-et1-chrome-L-A1-png.png ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/desperado-24x9-5x5-0-78-p-01mm-r/,,"US Mag 1PC",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Wheel & Tire Packages - Truck > Wheels & Rims > 24X9",wheelpros_1,,,,,[4809],"Florida, United States",28.944465,'-82.03363,1,,,,6,,,,,,,,,1,,,,,,,,,,,,11,1,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DESPERADO 24X9 6X5.5 78 P 25MM L",desperado-24x9-6x5-5-78-p-25mm-l,,96720,"DESPERADO 24X9 6X5.5 78 P 25MM L","DESPERADO 24X9 6X5.5 78 P 25MM L",publish,,0,"2025-09-27 16:27:14",52,open,U132249077+25L,,,no,no,,902,,57.4,,9,24,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/09/u-s-mags-u132-desperado-6-24x10-6lug-et25-chrome-L-A1-png.png ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/desperado-24x9-6x5-5-78-p-25mm-l/,,"US Mag 1PC",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Wheel & Tire Packages - Truck > Wheels & Rims > 24X9",wheelpros_1,,,,,[4809],"Florida, United States",28.944465,'-82.03363,1,,,,2,,,,,,,,,1,,,,,,,,,,,,7,1,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DESPERADO 24X9 6X5.5 78 P 25MM R",desperado-24x9-6x5-5-78-p-25mm-r,,96721,"DESPERADO 24X9 6X5.5 78 P 25MM R","DESPERADO 24X9 6X5.5 78 P 25MM R",publish,,0,"2025-09-27 16:27:15",52,open,U132249077+25R,,,no,no,,902,,57.4,,9,24,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/09/u-s-mags-u132-desperado-6-24x10-6lug-et25-chrome-L-A1-png.png ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/desperado-24x9-6x5-5-78-p-25mm-r/,,"US Mag 1PC",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Wheel & Tire Packages - Truck > Wheels & Rims > 24X9",wheelpros_1,,,,,[4809],"Florida, United States",28.944465,'-82.03363,1,,,,3,,,,,,,,,1,,,,,,,,,,,,3,1,1,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DESPERADO 24X9 6X135 87.1 P 25MM R",desperado-24x9-6x135-87-1-p-25mm-r,,96722,"DESPERADO 24X9 6X135 87.1 P 25MM R","DESPERADO 24X9 6X135 87.1 P 25MM R",publish,,0,"2025-09-27 16:27:15",52,open,U132249089+25R,,,no,no,,721,,57.4,,9,24,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/09/u-s-mags-u132-desperado-6-24x10-6lug-et25-chrome-L-A1-png.png ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/desperado-24x9-6x135-87-1-p-25mm-r/,,"US Mag 1PC",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Wheel & Tire Packages - Truck > Wheels & Rims > 24X9",wheelpros_1,,,,,[4809],"Florida, United States",28.944465,'-82.03363,1,,,,4,,,,,,,,,1,,,,,,,,,,,,6,1,1,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DESPERADO 20X8 5X4.75 72 NGD +1 (L)",desperado-20x8-5x4-75-72-ngd-1-l,,96723,"DESPERADO 20X8 5X4.75 72 NGD +1 (L)","DESPERADO 20X8 5X4.75 72 NGD +1 (L)",publish,,0,"2025-09-27 16:27:16",52,open,U133208061+01L,,,no,no,,452,,38.95,,8,20,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/09/u-s-mags-u133-desperado-5-20x8-5lug-et1-anthracite-milled-diamond-cut-milled-L-A1-png.png ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/desperado-20x8-5x4-75-72-ngd-1-l/,,"US Mag 1PC",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Wheel & Tire Packages - Truck > Wheels & Rims > 20X8",wheelpros_1,,,,,[5011],"Florida, United States",28.944465,'-82.03363,1,,,,8,,,,,,,,,1,,,,,,,,,,,,6,1,1,4,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DESPERADO 20X8 5X4.75 72 NGD +1 (R)",desperado-20x8-5x4-75-72-ngd-1-r,,96725,"DESPERADO 20X8 5X4.75 72 NGD +1 (R)","DESPERADO 20X8 5X4.75 72 NGD +1 (R)",publish,,0,"2025-09-27 16:27:17",52,open,U133208061+01R,,,no,no,,452,,38.95,,8,20,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/09/u-s-mags-u133-desperado-5-20x8-5lug-et1-anthracite-milled-diamond-cut-milled-L-A1-png.png ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/desperado-20x8-5x4-75-72-ngd-1-r/,,"US Mag 1PC",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Wheel & Tire Packages - Truck > Wheels & Rims > 20X8",wheelpros_1,,,,,[5011],"Florida, United States",28.944465,'-82.03363,1,,,,6,,,,,,,,,1,,,,,,,,,,,,8,1,1,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DESPERADO 20X8 5X5.0 78 NGD +1 (L)",desperado-20x8-5x5-0-78-ngd-1-l,,96726,"DESPERADO 20X8 5X5.0 78 NGD +1 (L)","DESPERADO 20X8 5X5.0 78 NGD +1 (L)",publish,,0,"2025-09-27 16:27:18",52,open,U133208073+01L,,,no,no,,452,,38.73,,8,20,,instock,no,no,,no,taxable,,,,,,,'-1,'-1,,,"https://fuel1direct.com/wp-content/uploads/2025/09/u-s-mags-u133-desperado-5-20x8-5lug-et1-anthracite-milled-diamond-cut-milled-L-A1-png.png ! alt :  ! title :  ! desc :  ! caption : ",,https://fuel1direct.com/product/desperado-20x8-5x5-0-78-ngd-1-l/,,"US Mag 1PC",simple,,"Trucks: Lifts Kits, Wheel Packages & Customization > Wheel & Tire Packages - Truck > Wheels & Rims > 20X8",wheelpros_1,,,,,[5011],"Florida, United States",28.944465,'-82.03363,1,,,,7,,,,,,,,,1,,,,,,,,,,,,10,1,1,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
